1996 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Lentils, uncooked or cooked by steaming or boiling in water, frozen",7102915,"Lentils, uncooked or cooked by steaming or boiling in water, frozen",0.8474899530410767
Vulcanized sheets and slabs wholly of ground or pulverized cork and rubber,45041010,Vulcanized sheets and slabs wholly of agglomerated ground or pulverized cork and rubber,0.8315614461898804
"Pocket lighters, gas fueled, refillable",96131000,"Cigarette lighters and similar lighters, gas fueled, not refillable, for the pocket",0.8350363969802856
"Grapefruit juice, nesi, unfermented and not containing added spirit",20083070,"Grapefruit (other than peel or pulp), otherwise prepared or preserved, nesoi",0.7147973775863647
"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom",40040000,"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom",0.8559130430221558
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Naphthas (except motor fuel or motor fuel blending stock),27074000,"Naphthalene, from distillation of hi-temp coal tar or in which wt. of aromatic components o/wt. of nonaromatic components",0.6444191932678223
1/ Valued $1.50/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.585345983505249
"Nonthreaded articles of iron or steel, nesi",73181900,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",0.674495279788971
1/ Other..................... 1/ 48.7% (MX),99990064,Imports of textile and apparel goods from Mexico described in additional US note 5(b) to section XI,0.5569519996643066
"Uncoated paper and paperboard, weighing not over 15 g/m2, in rolls or sheets, nesi",48044900,"Uncoated kraft paper and paperboard, nesoi, in rolls or sheets, weighing more than 150 but less than 225 g/m2, nesoi",0.7715731859207153
"Stock pumps imported for use with machines for making cellulosic pulp, paper or paperboard, not fitted with a measuring device",84137010,"Stock pumps imported for use with machines for making cellulosic pulp, paper or paperboard, not fitted with a measuring device",0.8979988098144531
"Salicylazosulfapyridine (sulfasalazine), sulfaguanidine, sulfamerizine and sulfapyridine",29359042,Salicylazosulfapyridine (Sulfasalazine); Sulfadiazine; Sulfaguanidine; Sulfamerizine; and Sulfapyridine,0.6967201828956604
Described in general note 15 of the tariff schedule and entered pursant to its provisions,99990062,Imports of textile and apparel goods from Mexico described in additional US note 4(b) to section XI under terms of (d) in such note,0.5878410935401917
"Lima beans, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size, other",7102210,"Lima beans, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size, entered Nov. 1 through the following May 31",0.765160083770752
"Woven fabrics of artificial staple fibers, less than 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",55163205,"Woven fabrics of artificial staple fibers, < 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",0.8590428829193115
"Edible offal of swine, fresh or chilled",2064900,"Edible offal of swine, except liver, frozen",0.6265572309494019
"Halo-isobutene-isoprene rubber (CIIR or BIIR), in primary forms or in plates, sheets or strip",40023900,"Halo-isobutene-isoprene rubber (CIIR or BIIR), in primary forms or in plates, sheets or strip",0.8522529602050781
"Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447, nesi",84481900,"Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447, nesoi",0.7503629326820374
"Yarn (other than sewing thread) of synthetic staple fibers, containing less than 85% by weight of such fibers, put up for retail sale",55112000,"Yarn (other than sewing thread) of synthetic staple fibers, containing less than 85% by weight of such fibers, put up for retail sale",0.8415173292160034
"Unimproved wool; and other wool not finer than 40s, greasy, not shorn, not carded or combed, not for special uses",51012115,"Unimproved wool and other wool not finer than 40s, degreased, not further processed, shorn, not carded or combed, not for special uses",0.8186286687850952
"Air humidifiers or dehumidifiers with self-contained electric motor, other than for domestic purposes",84798910,"Air humidifiers or dehumidifiers with self-contained electric motor, other than for domestic purposes",0.848253607749939
1/ Base paper to be sensitized for use in,37021000,"Photographic film in rolls, sensitized, unexposed, for X-ray use; of any material other than paper, paperboard or textiles",0.7577257752418518
"3,5-Dibromo-4-hydroxybenzonitrile (Bromoxynil)",29269023,"3,5-Dibromo-4-hydroxybenzonitrile (Bromoxynil)",0.7790781855583191
"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut: containing 85 percent or more by weight of silk or silk waste",50060010,"Spun yarn, containing 85% or more by weight of silk, put up for retail sale; silkworm gut",0.7782064080238342
"Air or gas pumps, compressors and fans, nesi",84148090,"Air or gas pumps, compressors and fans, nesoi",0.7364041805267334
5-Benzoyl-4-hydroxy-2-methoxy-benzenesulfonic acid,29145010,5-Benzoyl-4-hydroxy-2-methoxy-benzenesulfonic acid,0.870823085308075
1/ Valued 15¢/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6202399730682373
Complete dumpers designed for off-highway use,87041010,"Mtr. vehicles for transport of goods, cab chassis for dumpers designed for off-highway use",0.6312741637229919
1/ Insulators for precipitators (provided for,85469000,"Electrical insulators of any material, other than glass or ceramics",0.589584231376648
"Apricots, dried",8131000,"Apricots, dried",0.8129705786705017
"Figs, provisionally preserved, but unsuitable in that state for immediate consumption",8129030,"Figs, provisionally preserved, but unsuitable in that state for immediate consumption",0.8213755488395691
"Spools, cops, bobbins and similar supports, of plastics",39234000,"Spools, cops, bobbins and similar supports, of plastics",0.8359777927398682
1/ Subject to the quantitative limits,99130455,Australia goods: Of subheading 0406.90.33 subject to the quantitative limits specified in U.S. note 14 to this subchapter,0.6121630072593689
Dextrins and other modified starches,35051000,Dextrins and other modified starches,0.8617656230926514
Nitric acid; sulfonitric acids,28080000,Nitric acid; sulfonitric acids,0.7773802876472473
"Woven fabrics of artificial filament yarn, containing 36 percent or more of wool or fine animal hair, printed",54083105,"Woven fabrics of artificial filament yarn nesoi, containing 36 percent or more by wt of wool or fine animal hair, unbleached or bleached",0.7670189142227173
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
1/ Valued $2.05/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6144702434539795
"Prepared glues and other prepared adhesives, excluding adhesives based on rubber or plastics, nesi",35069900,"Prepared glues and other prepared adhesives, excluding adhesives based on rubber or plastics, nesoi",0.7833499908447266
Aromatic fungicides of nitrile-function compounds,29269021,Aromatic fungicides of nitrile-function compounds,0.8314675092697144
"Plain weave fabrics of cotton, 85% or more cotton by weight, weighing not over 100 g/m2, of number 69 or higher, of yarn of different colors",52084180,"Plain weave fabrics of cotton, 85% or more cotton by weight, weighing not over 100 g/m2, of number 69 or higher, of yarn of different colors",0.8176282048225403
1/ Valued $1.10/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6163039803504944
"Parts and accessories of articles of heading 9301, except rifles and shotguns",93052080,Other parts and accessories of shotguns or rifles of heading 9303,0.8265354633331299
"Molluscs and other aquatic invertebrates, excluding crustaceans, whether in shell or not, frozen, dried, salted or in brine",16042005,"Products containing meat of crustaceans, molluscs or other aquatic invertebrates, prepared meals",0.7417551875114441
"Wooden pallets, box-pallets and other load boards, other than designed for use in the harvesting of fruits and vegetables",44152080,"Wooden pallets, box-pallets and other load boards, other than designed for use in the harvesting of fruits and vegetables",0.9044283032417297
"Parts of smoking pipes and cigar or cigarette holders and parts thereof, of metal",96140094,Cigar or cigarette holders of metal; parts of metal for smoking pipes & bowls or for  cigar or cigarette holders,0.8108651041984558
1/ Subject to the quantitative,99130455,Australia goods: Of subheading 0406.90.33 subject to the quantitative limits specified in U.S. note 14 to this subchapter,0.5462548136711121
"Ammonium nitrate, whether or not in aqueous solution",31023000,"Ammonium nitrate, whether or not in aqueous solution",0.711906909942627
1/ Valued 90¢/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6408178806304932
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Complete watch movements, unassembled or partly assembled (movement sets)",91101100,"Complete watch movements, unassembled or partly assembled (movement sets)",0.8738346099853516
"Flat-rolled products of alloy steel nesi, of a width of 300 mm but less than 600 m, cold-rolled",72209000,"Stainless steel, width less th/600mm, flat-rolled products further worked than cold-rolled",0.8240841627120972
Described in additional U.S note 17 to this chapter and entered pursuant to its provisions,99150406,"CR,HN or SV goods in subheading 0401.50.75 subject to U.S. note 6(b) limits",0.4599209427833557
"Women's or girls' ensembles, knitted or crocheted, of cotton",61042200,"Women's or girls' ensembles, knitted or crocheted, of cotton",0.8375000357627869
"Flexible plastic tubes, pipes and hoses, nesi",39173300,"Flexible plastic tubes, pipes and hoses, nesoi, with fittings, not reinforced or otherwise combined with other materials",0.8211334943771362
"Other, described in general note 15 of the tariff schedule and entered pursant to its provisions",99990062,Imports of textile and apparel goods from Mexico described in additional US note 4(b) to section XI under terms of (d) in such note,0.549784779548645
"Rope, chain & like articles for manufacture of imitation jewelry, in continuous lengths of base metal, over 33 cents per meter",71132010,"Base metal clad w/precious metal, rope, curb & like articles in continuous lengths, suitable for use in jewelry manufacture",0.7631663084030151
"Mixtures of 1,3,6-naphthalenetrisulfonic acid and 1,3,7-naphthalenetrisulfonic acid",29041015,"Mixtures of 1,3,6-naphthalenetrisulfonic acid and 1,3,7-naphthalenetrisulfonic acid",0.7768513560295105
"1/ 1-Ethyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic",29334917,"Ethyl ethyl-6,7,8-trifluoro-1,4-dihydro-4-oxo-3-quinoline carboxylate",0.6735574007034302
Lead bullion,78019930,"Lead (o/than refined lead), bullion",0.6816048622131348
"Women's or girls' dresses, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",62044310,"Women's or girls' dresses, not knitted or crocheted, of synthetic fibers, certified hand-loomed and folklore products",0.8438230752944946
Tetramethylthiuram monosulfide,29303030,Tetramethylthiuram monosulfide,0.7823104858398438
"Parts of machinery for preparing, tanning or working hides, skins or leather or making or repairing articles of same, nesi",84539050,"Parts of machinery for preparing, tanning or working hides, skins or leather or making or repairing articles of same, nesoi",0.7677233219146729
"Monumental or building stone and articles thereof, of stone, nesi, simply cut or sawn, with a flat or even surface",68029200,"Monumental or building stone & arts. thereof, of calcareous stone, nesoi, further worked than simply cut/sawn, nesoi",0.7129209637641907
"Women's or girls' trousers, breeches and shorts, not knitted or crocheted, of cotton, nesi",61046320,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of synthetic fibers, nesoi",0.7729636430740356
Rye,11029027,Rye flour,0.6509579420089722
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"1-Hydroxy-6-octadecyloxy-2-naphthalenecarboxylic acid, and 1-hydroxy-6-docosyloxy-2-naphthalenecarboxylic acid",29189906,1-Hydroxy-6-octadecyloxy-2-naphthalenccarboxylic acid; and 1-hydroxy-6-docosyloxy-2-naphthalene carboxylic acid,0.7950817942619324
Fishing reels valued not over $2.70 each,95073060,"Fishing reels, valued over $8.45 each",0.7711319327354431
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Vanilla beans,7135020,"Dried broad beans and horse beans, shelled",0.5865551233291626
Seeds of beans of a kind used for sowing,7133110,Seeds of beans of a kind used for sowing,0.7918426990509033
"Portable electric lamps designed to function by their own source of energy, other than flashlights",85131040,"Portable electric lamps designed to function by their own source of energy, other than flashlights",0.8681079149246216
"Aromatic drugs derived from carboxylic acids with additional oxygen function, and their derivatives, nesi",29420005,"Aromatic or modified aromatic drugs of other organic compounds, nesoi",0.7338677644729614
"Fruit, nuts and other edible parts of plants nesi, other than pulp and excluding mixtures, otherwise prepared or preserved, nesi",8129090,"Fruit and nuts nesoi, including mixtures containing nuts, provisionally preserved, but not for immediate consumption",0.788605272769928
1/ Valued 15¢/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6202399730682373
"Diphenyldichlorosilane, and phenyltrichlorosilane",29319005,Diphenyldichlorosilane; and Phenyltrichlorosilane,0.7241665124893188
"Bones & horn-cores, unworked, defatted, simply prepared (but not cut to shape) or degelatinized; powder & waste of these products",5069000,"Bones & horn-cores, unworked, defatted, simply prepared (but not cut to shape) or degelatinized; powder & waste of these products",0.8547335863113403
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
1/ Valued $1.20/kg or more,99040447,"Dried milk & cream, w/ or w/o sugar or sweetening matter in 0402.21.90 or 0403.90.65, entered in value safeguard period, $1.80-$1.999/kg",0.5977593660354614
1/ Provided for in subheading 1702.90.58.... 1/ 12.6¢/kg of total sugars + 1.9%,99041729,"Articles w/ov 65% dry weight sugars:  mixes and doughs, in 1901.20.25 & 1901.20.60, entered in value safeguard pd., $0.60-$0.699/kg",0.624447226524353
"Calcium hydrogenorthophosphate (""Dicalcium phosphate"")",28352500,Calcium hydrogenorthophosphate (Dicalcium phosphate),0.8489118814468384
"Carpets and other textile floor coverings, tufted, whether or not made up, of other textile materials nesi",57039000,"Carpets and other textile floor coverings, tufted, whether or not made up, of other textile materials nesoi",0.7664350271224976
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Bars and rods nesi of alloy steel other than tool steel, not further worked than hot-rolled, hot-drawn or extruded",72223000,"Stainless steel, bars and rods, further worked than cold-formed or cold-finished, nesoi",0.7631850838661194
Containing 70 percent or more by weight of silk or silk waste,50072000,"Woven fabrics containing 85 percent or more by weight of silk or of silk waste, other than noil silk",0.6893320083618164
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"3,5-Dinitro-o-toluamide",29242903,"3,5-Dinitro-o-toluamide",0.7330712080001831
"Corrugated paper and paperboard, whether or not perforated, in rolls or sheets",48081000,"Corrugated paper and paperboard, whether or not perforated, in rolls or sheets",0.6630088090896606
Road tractors for semi-trailers,87012100,"Road tractors for semi-trailers, with only compression-ignition internal combustion piston engine (diesel or semi-diesel)",0.7415518760681152
Fused magnesia and dead-burned (sintered) magnesia,25199010,"Fused magnesia; dead-burned (sintered) magnesia, whether or not cont. small quant. of other oxides added before sintering",0.791922926902771
"Mineral or chemical fertilizers cont. two or three of the fertilizing elements nitrogen, phosphorus and potassium fertilizers, nesi",31055900,"Mineral or chemical fertilizers nesoi, containing the two fertilizing elements nitrogen and phosphorus",0.846677303314209
"Aromatic or modified aromatic heterocyclic compounds nesi, with nitrogen hetero-atom(s) only, cont. pyrimidine or piperazine ring",29335953,Other aromatic or modified aromatic drugs containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure,0.7445926070213318
"Drawn and blown glass sheets nesi, in rectangular shape, not over 1.5 mm in thickness, over 0.26 m2 in area",70049050,"Drawn or blown glass, nesoi, in sheets (other than rectangular), nesoi",0.7623740434646606
"Woven fabrics of artificial staple fibers, containing 85% or more by weight of such fibers, unbleached or bleached",55161100,"Woven fabrics of artificial staple fibers, containing 85% or more by weight of such fibers, unbleached or bleached",0.8458665609359741
"Accordions, other than piano accordions, and similar instruments, nesi",92079000,"Musical instruments (o/than keyboard except accordions) nesoi, the sound of which is produced, or must be amplified, electrically",0.7716559171676636
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of acrylic or modacrylic",55063000,"Synthetic (acrylic or modacrylic) staple fibers, carded, combed or otherwise processed for spinning",0.9042311906814575
Disposable briefs and panties designed for one-time use,61082210,"Women's or girls' disposable briefs and panties designed for one-time use, of man-made fibers, knitted or crocheted",0.8273900747299194
"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",2101900,"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",0.7137844562530518
"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesi",29332945,"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesoi",0.8624873757362366
"Helicopters, of an unladen weight exceeding 2,000 kg",88021101,"Helicopters (except unmanned aircraft of heading 8806), with an unladen weight not over 2,000 kg",0.8232784271240234
"Pork shoulders and cuts thereof, boned and cooked and packed in airtight containers",16024220,"Pork shoulders and cuts thereof, boned and cooked and packed in airtight containers",0.8197957873344421
"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, unbleached or bleached",54075100,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, unbleached or bleached",0.8288965821266174
Other made-up articles of textile fabrics nesi,63049960,"Furnishing articles (excluding those of heading 9404 and other than bedspreads) not knitted or crocheted, of textile materials, nesoi",0.7183408737182617
Products described in additional U.S. note 3 to section VI,29359075,"Other sulfonamides (excluding drugs, etc) of products descibed in US note 3 to section 6",0.4792332649230957
1/ Other.......................... 1/ 84.2% (MX),98231001,USMCA goods: sugar containing products of Mexico or of USA,0.576196551322937
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"P-Acetanisidide, p-acetoacetotoluidide, 4'-amino-n-methyl",29242901,"p-Acetanisidide; p-acetoacetatoluidide; 4'-amino-N-methylacetanilide; 2,5-dimethoxyacetanilide; and N-(7-hydroxy-1-naphthyl)acetamide",0.5904372930526733
"Narrow woven fabrics, not pile, nonelastic, other than ribbons, of man-made fibers",58063220,"Narrow woven fabrics (other than ribbons), not pile, of man-made fibers, not cont by wt 5% or more of elastomeric yarn or rubber",0.7918167114257812
"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of polyesters",55032000,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of polyesters",0.9137457609176636
Spraying appliances designed for etching stripping or cleaning semiconductor wafers,84248910,"Mechanical appliances for projecting, dispersing or spraying liquids or powders, used for making printed circuits or printed circuit assemblies",0.669452428817749
1/ Aluminum fittings used solely or,76090000,"Aluminum, fittings for tubes and pipes",0.7603925466537476
"Raw lamb furskins of Astrakhan, Broadtail, Caracul, Persian, Indian, Chinese, Mongolian, Tibetan, whole",43013000,"Raw lamb furskins of Astrakhan, Broadtail, Caracul, Persian, Indian, Chinese, Mongolian, Tibetan, whole",0.872824490070343
"Articles of apparel, of reptile leather",42031020,"Articles of apparel, of reptile leather",0.8483730554580688
"Skates, excluding roller and ice, including parts and accessories for ice skates with footwear permanently attached",95067040,Ice skates w/footwear permanently attached,0.7685456871986389
"Bovine (except buffalo) leather, nesi, and equine leather, w/o hair, pretanned, tanned or retanned, not further prepared",41071950,"Whole upholstery leather of bovines (not buffalo) nesoi and equines nesoi, without hair on, prepared after tanning or crusting, not 4114",0.8271220326423645
1/ Other............................... 1/ 8.556¢/liter (MX),99129598,"MA orange juice, frozen, in subheading 2009.11.00 >=3.785 liters >=5 cents/liter<8 cents/liter",0.58698570728302
Windshield wipers of a kind used for cycles or motor vehicles,85124040,Windshield wipers of a kind used for cycles or motor vehicles,0.8409708142280579
"Cinnamon and cinnamon-tree flowers, crushed or ground",9062000,"Cinnamon and cinnamon-tree flowers, crushed or ground",0.7703186273574829
"Peat (including peat litter), whether or not agglomerated",27030000,"Peat (including peat litter), whether or not agglomerated",0.8357456922531128
"Rods, sticks and profile shapes, at most surface-worked, of plastics, nesi",39169050,"Rods, sticks and profile shapes, at most surface-worked, of plastics, nesoi",0.8674883842468262
"Porcelain or china household table and kitchenware in specified sets as listed in additional note 8(b), valued not over $56",69120039,"Ceramic (o/than porcelain or china) household table and kitchenware, in sets in which aggregate val. of arts./US note 6(b) o/$38",0.7622397541999817
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Buta-l,3-diene",29012300,Butene (Butylene) and isomers thereof,0.673932671546936
Studio television cameras exclusing shoulder-carried and other portable cameras,85258920,"Other television cameras, studio type, o/t shoulder-carried or other portable cameras, other than high-speed, radiation-hardened or night vision",0.7223695516586304
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Hop cones, fresh or dried, neither ground, powdered nor in the form of pellets",12101000,"Hop cones, fresh or dried, neither ground, powdered nor in the form of pellets",0.8141458034515381
Containing 50 percent or more by weight of cotton man-made fibers or other textile fibers or any combination thereof,59032020,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with polyurethane, over 70% weight rubber or plastics",0.7462582588195801
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Printed satin or twill weave fabrics of cotton, containing 85% or more cotton by weight, weighing not more than 200 g/m2",52085920,"Printed satin or twill weave fabrics of cotton, containing 85% or more cotton by weight, weighing not more than 200 g/m2, nesoi",0.8253325819969177
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
1/ Valued 90¢/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6408178806304932
Described in additional U.S note 7 to chapter 17 and entered pursuant to its provisions,19012030,"Mixes for bakers wares, o/25% bf, not retail, descr in add US note 1 to Ch. 19: subj. to add. US nte 3 to Ch.19, not GN15",0.40861809253692627
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Other toys put up in sets or outfits and parts and accessories thereof,95030000,"Toys, including riding toys o/than bicycles, puzzles, reduced scale models",0.5347979068756104
"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesi",55151310,"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesoi",0.851622462272644
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Bis(bromoacetoxy)butene,29153960,Bis(bromoacetoxy)butene,0.8562290668487549
Baseballs and softballs,95066920,Baseballs and softballs,0.6870725154876709
Valued not over $31.50 per dozen pieces,69120035,"Ceramic (o/than porcelain or china) household table and kitchenware, in sets in which aggregate val. of arts./US note 6(b) n/o $38",0.5475368499755859
"Ceramic troughs, tubes and like receptacles used in agriculture; ceramic pots, jars, & like articles used in conveyance or packing of goods",69099000,"Ceramic troughs, tubes & siml. receptacles for agriculture; ceramic pots, jars, & siml. arts. for conveyance or packing of goods",0.7316346168518066
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Railway or tramway sleepers (cross-ties) of wood, not impregnated",44069200,"Railway or tramway sleepers (cross-ties) of nonconiferous wood, impregnated",0.8630241751670837
Containing 70 percent or more by weight of silk or silk waste,50072000,"Woven fabrics containing 85 percent or more by weight of silk or of silk waste, other than noil silk",0.6893320083618164
"Linoleum, whether or not cut to shape",29161510,"Oleic, linoleic or linolenic acids",0.5760506987571716
Described in additional U.S note 5 to this chapter and entered pursuant to its provisions,99990056,Imports of textile and apparel goods from Canada described in additional US note 5(a) to section XI,0.5760488510131836
"Flat-rolled products of stainless steel, of a width of 600 mm or more, hot-rolled, in coils, less than 3 mm thick",72255070,"Alloy heat-resisting steel, width 600mm+, cold-rolled flat-rolled products, w/thickness less than 4.75 mm",0.7903950214385986
"o-, m-, p-Phenylenediamine, and diaminotolunes, and their derivatives, and salts thereof, nesi",29215150,"o-, m-, p-Phenylenediamine, and diaminotoluenes and their derivatives, and salts thereof, nesoi",0.6767685413360596
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Machines for making bags, sacks or envelopes of paper pulp, paper or paperboard",84412000,"Machines for making bags, sacks or envelopes of paper pulp, paper or paperboard",0.8503026366233826
"Turbopropellers of a power not exceeding 1,100 kW, other than aircraft",84112180,"Turbopropellers of a power not exceeding 1,100 kW, other than aircraft",0.749628484249115
"Peel of oranges, mandarins, clementines, wilkings and similar citrus hybrids, otherwise prepared or preserved, nesi",20083030,"Peel of citrus fruit, nesoi, otherwise prepared or preserved, nesoi",0.8318639993667603
Golf shoes,64031950,"Golf shoes, w/outer soles rubber/plastics/leather/comp. leather & upper of leather, for persons other than men/youths/boys",0.6878787875175476
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Plaits and similar products of plaiting materials, whether or not assembled into strips",46019905,"Plaits and similar products of plaiting materials (not vegetable), whether or not assembled into strips",0.8336118459701538
Sodium sulfites,28321000,Sodium sulfites,0.8006681203842163
Anoraks (including ski-jackets) windbreakers and similar articles (including padded sleeveless jackets) imported as parts of suits,62012035,"Men's or boys' padded, sleeveless jackets, not knitted or crocheted, of wool or fine animal hair, o/than rec. perf outwear",0.5809224843978882
"Master alloys of copper, not containing by weight 5% or more but not more than 15% of phosphorus",74050010,"Copper master alloys, containing 5% or more but n/more than 15% by weight of phosphorus",0.8207486867904663
Described in additional U.S note 7 to chapter 17 and entered pursuant to its provisions,19012030,"Mixes for bakers wares, o/25% bf, not retail, descr in add US note 1 to Ch. 19: subj. to add. US nte 3 to Ch.19, not GN15",0.4187650680541992
"DC motors, nesi, 149.2 kW or more but not exceeding 150 kW",85013245,"DC motors nesoi, of an output exceeding 14.92 kW but not exceeding 75 kW, used as primary source of mechanical power for electric vehicles",0.7384666204452515
"Bars and rods, nesi, of ball-bearing steel, not further worked than hot-rolled, hot-drawn or extruded",72283020,"Alloy ball-bearing tool steel, bars and rods, not further worked than hot-rolled, hot-drawn or extruded",0.6411932706832886
"Leaf springs and leaves therefor, of iron or steel, suitable for motor vehicle suspension, for motor vehicles of a G.V.W. > 4 metric tons",73201060,"Iron or steel, leaf springs & leaves therefore, suitable for motor vehicle suspension (o/than for motor vehicles w/a G.V.W. o/4 metric tons)",0.8968408107757568
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Dried fennel, marjoram, parsley, savory and tarragon, crude or not manufactured",7129060,"Dried fennel, marjoram, parsley, savory and tarragon, crude or not manufactured",0.7970608472824097
"Nonadhesive plates, sheets, film, foil, strip, noncellular, not reinforced of vinyl chloride polymers, flexible, patent leather imitation",39211250,"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of vinyl chloride, not combined with textile materials",0.8022150993347168
For switching or terminal apparatus (other than telephone sets),90304000,Instruments and apparatus specially designed for telecommunications,0.6600911617279053
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Men's or boys' trousers, breeches and shorts, not knitted or crocheted, of artificial fibers, nesi",61034315,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of synthetic fibers, nesoi",0.8256053328514099
