1990 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Rope, chain & like articles for manufacture of imitation jewelry, in continuous lengths of base metal, n/o 33 cents per meter",71132010,"Base metal clad w/precious metal, rope, curb & like articles in continuous lengths, suitable for use in jewelry manufacture",0.7674817442893982
"Haddock, frozen, excluding fillets, other meat portions, livers and roes",3036400,"Haddock, frozen, excluding fillets, other meat portions, livers and roes",0.7385557889938354
"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, archaeological etc. interest",97052900,"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical interest, o/than human specimens or extinct/endangered species",0.8522059917449951
Isoetharine hydrochloride and other specified aromatic drugs of amino compounds with oxygen function,29225013,Isoetharine hydrochloride and other specified aromatic drugs of amino-compounds with oxygen function,0.7909590005874634
Fishing reels valued not over $2.70 each,95073060,"Fishing reels, valued over $8.45 each",0.803986132144928
Ibuprofen,29163915,Ibuprofen,0.7963358759880066
"Fresh yams, whether or not sliced or in the form of pellets",7143010,"Fresh or chilled yams (Dioscorea spp.), whether or not sliced or in the form of pellets",0.7635999917984009
"Aromatic carboxylic acids with additional oxygen function, nesi, and their derivatives described in additional U.S. note 3 to section VI",29181920,"Aromatic carboxylic acids with alcohol function, w/o other oxygen functions, and their derivatives, described in add. U.S. note 3 to sec. VI",0.7196768522262573
"Formed footwear uppers of textile materials, of which over 50 percent of external surface is leather",64061050,"Formed uppers for footwear, of materials other than leather/comp.leather or textile materials, nesoi",0.7786328792572021
"Plywood of wood sheets, n/o 6 mm thick each, with outer ply of nonconiferous wood, surface covered, nesi",44123940,"Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, with face ply nesoi, not or clear surface covered",0.7823134660720825
"Doors, windows and their frames, and thresholds for doors, of iron or steel, other than of stainless steel",73083050,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",0.8240736722946167
"Men's or boys' swimwear, knitted or crocheted, of synthetic fibers",61123100,"Men's or boys' swimwear, knitted or crocheted, of synthetic fibers",0.8596464395523071
"Transfers (decalcomanias), vitrifiable",49081000,"Transfers (decalcomanias), vitrifiable",0.7355004549026489
"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed",54075400,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed",0.8151940107345581
Electric soldering irons and guns,85151100,Electric soldering irons and guns,0.7612024545669556
"Springs, including hair-springs, for watches",91149034,"Springs, including hair-springs, for watches",0.8284577131271362
"Balls, needles and rollers for ball or roller bearings",84829100,"Balls, needles and rollers for ball or roller bearings",0.7612394094467163
"Antidepressants, tranquilizers and other psychotherapeutic agents from aromatic monoamines and their derivatives; salts thereof, nesi",29214938,"Aromatic monoamine antidepressants, tranquilizers and other psychotherapeutic agents, nesoi",0.8243023157119751
"Photographic plates, film, for color photography, nesi, in the flat, sensitized, unexposed, not of paper, paperboard, textiles",37019100,"Photographic plates, film, for color photography, nesoi, in the flat, sensitized, unexposed, not of paper, paperboard, textiles",0.7847898006439209
"Nonelastomeric products specified in note 3 to Chap. 39, nesi",39206310,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of unsaturated polyesters, flexible",0.5414390563964844
"Spools, cops, bobbins and similar supports, of plastics",39234000,"Spools, cops, bobbins and similar supports, of plastics",0.8359777927398682
"Citrus fruit, provisionally preserved, but unsuitable in that state for immediate consumption",8129020,"Citrus fruit, provisionally preserved, but unsuitable in that state for immediate consumption",0.817657470703125
"Artificial filament yarn (except sewing thread), put up for retail sale",54060010,"Synthetic filament yarn (except sewing thread), put up for retail sale",0.7896216511726379
Balls for ball point pens,96086000,"Refills for ball point pens, comprising the ball point and ink reservoir",0.6101025342941284
"Soybean oil, other than crude, and its fractions, whether or not refined, but not chemically modified, nesi",15079040,"Soybean oil, other than crude, and its fractions, whether or not refined, but not chemically modified, nesoi",0.7716345191001892
"Aluminum foil, not exceeding 0.2 mm thickness, backed, nesi",76072050,"Aluminum, foil, w/thickness n/o 0.2 mm, backed, nesoi",0.7382522821426392
"Harness and saddlery or riding-bridle hardware, and parts thereof, of base metal coated or plated with precious metal",83024920,"Base metal harness, saddlery or riding-bridle hardware coated or plated w/prec. metal, and base metal parts thereof",0.822015643119812
Inactive yeasts (except dried brewers' yeast),21022020,Inactive yeasts (except dried brewers' yeast),0.8698787689208984
"Saturated monohydric alcohols, nesi",29051990,"Saturated monohydric alcohols, nesoi",0.6533734798431396
"Carboxymethylcellulose and its salts, in primary forms",39123100,Carboxymethylcellulose and its salts,0.7717113494873047
"Parts of calendering or rolling machines for making paper pulp, paper or paperboard",84209920,"Parts of calendering or rolling machines for making paper pulp, paper or paperboard",0.813590407371521
"Felt, impregnated, coated or covered, nesi",56029090,"Felt, impregnated, coated or covered, nesoi",0.6880808472633362
"Pignolia and pistachios, otherwise prepared or preserved, nesi",20081930,"Pignolia and pistachio nuts, otherwise prepared or preserved, nesoi",0.8877509832382202
"Nonaromatic heterocyclic compounds with nitrogen hetro-atom(s) only, containing an unfused imidazole ring, nesi",29332945,"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesoi",0.7337533235549927
"Prepared or preserved pork hams and cuts thereof, not containing cereals or vegetables, nesi",16024190,"Prepared or preserved pork hams and cuts thereof, not containing cereals or vegetables, nesoi",0.7070194482803345
"Women's or girls' suit-type jackets & blazers, not knitted or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair",61043100,"Women's or girls' suit-type jackets and blazers, knitted or crocheted, of wool or fine animal hair",0.9077767729759216
Noninflatable hollow balls not over 19 cm in diameter,95066940,"Noninflatable hollow balls nesoi, w/diameter of 19 cm or less",0.7476478815078735
"Sweaters, pullovers and similar articles, knitted or crocheted, of manmade fibers, nesi",61103030,"Sweaters, pullovers and similar articles, knitted or crocheted, of manmade fibers, nesoi",0.8235758543014526
"Parts & accessories for apparatus & equipment for photographic (incl. cinematographic) labs, nesi, negatoscopes, & projection screens",90109095,"Other parts & accessories for apparatus & equipment for photographic (incl. cinematographic) labs, nesoi, negatoscopes, & projection screens",0.8526080846786499
"Coniferous wood, roughly shaped into poles, pickets, stakes, sticks and other forms, to be finished into specific articles or products",44041000,"Coniferous wood, roughly shaped into poles, pickets, stakes, sticks and other forms, to be finished into specific articles or products",0.8172551393508911
"Sign plates, name plates, address plates, numbers, letters and other symbols nesi, and parts thereof, of base metal",83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.7510623931884766
"Manicure and pedicure sets, and combinations thereof, other than those in leather containers",82142060,"Manicure and pedicure sets, and combinations thereof, in leather containers",0.8372892737388611
Antifreezing preparations and prepared de-icing fluids,38200000,Antifreezing preparations and prepared de-icing fluids,0.8096755743026733
Parts and accessories for hearing aids and for pacemakers for stimulating heart muscles,90219040,Parts and accessories for hearing aids and for pacemakers for stimulating heart muscles,0.8417239189147949
"Acrylonitrile-butadiene rubber (NBR), latex, in primary forms or in plates, sheets or strip",40025900,"Acrylonitrile-butadiene rubber (NBR), other than latex, in primary forms or in plates, sheets or strip",0.7633062601089478
"Juice of any other single fruit, nesi, unfermented and not containing added spirit",20098970,"Juice of any other single fruit, nesoi, (including berries), concentrated or not concentrated",0.6671277284622192
"Coffee, not roasted, not decaffeinated",9012100,"Coffee, roasted, not decaffeinated",0.7543864846229553
"Sulfides of nonmetals, excluding carbon disulfide and sulfides of arsenic or phosphorus",28139050,"Sulfides of nonmetals, excluding carbon disulfide and sulfides of arsenic or phosphorus",0.8575513362884521
"Radio-tape player combinations not operable without external power source, for motor vehicles",85271311,"Radio-tape player combination (other than pocket-size radio cassette type),nonrecording,capable of operating w/o an external source of power",0.7576254606246948
"Preparation with a basis of extracts, essences or concentrates of tea or mate or with a basis of tea or mate",21012020,"Extracts, essences or concentrates of tea or mate",0.8266561031341553
"Percussion musical instruments, nesi, except for drums, cymbals, chimes, peals or carillons (for example, xylophones, castanets, maracas)",92060080,"Percussion musical instruments (o/than drums, cymbals, chimes, peals or carillons) nesoi (e.g., xylophones, castanets, maracas)",0.8447803854942322
"Footwear with open toes or open heels or of the slip-on type, less than 10% rubber or plastics by weight, with uppers of fiber, nesi",64029933,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, n/cov. ankle, nesoi, design. as protection against liquids/chemicals/weather",0.767042875289917
"Women's or girls' skirts and divided skirts, knitted or crocheted, of textile materials nesi",61045910,"Women's or girls' skirts and divided skirts, knitted or crocheted, of artificial fibers",0.8669424057006836
Hydraulic lime,25223000,Hydraulic lime (other than calcium oxide and hydroxide of heading 2825),0.6654487252235413
"Onion sets, fresh or chilled",7031020,"Onion sets, fresh or chilled",0.826593279838562
"Uncooked pasta, not stuffed or otherwise prepared, nesi, including pasta packaged with sauce preparations",19021940,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs, nesoi, including pasta packaged with sauce preparations",0.8463134765625
"Electronic calculating machines, incorporating a printing device, nesi",84702100,"Electronic calculating machines, incorporating a printing device, nesoi",0.8459277153015137
"Aluminum reservoirs, tanks, vats and like containers for any material (except compressed or liquefied gas), exceeding 300 liters, not fitted",76110000,"Aluminum, reservoirs, tanks, vats & like containers for any material (o/than compressed or liq. gas), w/capacity o/300 l, not fitted w/",0.799675464630127
"Apricots, other than pulp, otherwise prepared or preserved, nesi",20085040,"Apricots, other than pulp, otherwise prepared or preserved, nesoi",0.8096207976341248
"Yarn (other than sewing thread) cont. 85% or more by weight of polyamide staple fibers, multiple or cabled, not put up for retail sale",55091100,"Yarn (other than sewing thread) containing 85% or more by weight of nylon/polyamide staple fibers, singles, not put up for retail sale",0.7726666331291199
Aromatic organo-mercury compounds,28529090,"Inorganic or organic compounds of mercury, not chemically defined, not albuminates, tannates, or phosphides, excluding amalgams",0.6389955282211304
"Wire of copper-nickel base alloys (brass) or copper-nickel-zinc base alloys (cupro nickel), not coated or plated with metal",74082250,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), wire, not coated or plated w/metal",0.808639407157898
"Wooden broom and mop handles, 1.9 cm or more in diameter and 97 cm or more in length",44170020,"Wooden broom and mop handles, 1.9 cm or more in diameter and 97 cm or more in length",0.8765029907226562
"Pinking shears of base metal, and blades thereof, valued over $30 per dozen",82130060,"Base metal pinking shears, and blades thereof, valued over $30 per dozen",0.8576239347457886
"Men's or boys' track suits or other garments nesi, not knitted or crocheted, of man-made fibers",62113390,"Men's or boys' track suits or other garments nesoi, not knitted or crocheted, of man-made fibers, o/than  rec perf outwear",0.8705649375915527
"Chicory, other than witloof chicory, fresh or chilled",7052900,"Chicory, other than witloof chicory, fresh or chilled",0.7773253917694092
Newspaper supplements printed by a gravure process,49029010,Newspaper supplements printed by a gravure process,0.7766876220703125
"Anchovies, whole or in pieces but not minced, in oil, in airtight containers, the first 3,000 metric tons per year",16041640,"Prepared or preserved anchovies, whole or in pieces, not minced, not in oil, in immediate containers with their contents 6.8 kg or less ea.",0.8260616660118103
"Processed cheeses made from sheep's milk, including mixtures of such cheeses, not grated or powdered",4062055,"Cheeses made from sheep's milk, including mixtures of such cheeses, grated or powdered",0.7894814014434814
Parts and accessories of apparatus based on the use of X-rays,90229060,Parts and accessories of apparatus based on the use of X-rays,0.8367398977279663
"Raw furskins of seal, whole, with or without head, tail or paws",43011000,"Raw furskins of mink, whole, with or without head, tail or paws",0.7869316935539246
Isobutanal,29121940,Isobutanal,0.7629315257072449
"Nonadhesive film, strips and sheets, noncellular, not combined with other materials, of plastics nesi, flexible",39209920,"Nonadhesive film, strips and sheets, noncellular, not combined with other materials, of plastics nesoi, flexible",0.7570427060127258
"Parts of microphones and stands thereof, loudspeakers, headphones and earphones nesi, electric amplifiers, and electric sound amplifier sets",85189081,"Other parts of microphones & stands, loudspeakers, headphones & earphones nesoi, electric amplifiers, & electric sound amplifier sets, nesoi",0.8141212463378906
"Liquid lusters and similar preparations, of a kind used in the ceramic, enamelling or glass industry",32073000,"Liquid lustres and similar preparations, of a kind used in the ceramic, enamelling or glass industry",0.7850441932678223
"Fishing rods, and parts and accessories thereof",95071000,Fishing rods and parts & accessories thereof,0.8264766335487366
"Flat-rolled products of stainless steel, of a width less than 300 mm, cold-rolled, over 1.25 mm thick",72193500,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of less than 0.5 mm",0.7995738983154297
"Warp knit fabrics nesi (including those made on galloon knitting machines), of wool or fine animal hair",60054300,"Warp knit fabrics of yarn of different color (including made on galloon knitting machine) of artificial fiber, other than headings 6001-6004",0.8092650771141052
"Peat (including peat litter), whether or not agglomerated",27030000,"Peat (including peat litter), whether or not agglomerated",0.7013468742370605
"Ash and residues (other than from the manufacture of iron or steel), containing mainly aluminum",26204000,"Ash and residues (not from the mfr. of iron or steel), containing mainly aluminum",0.8494263887405396
Machinery for cleaning or drying bottles or other containers,84222000,Machinery for cleaning or drying bottles or other containers,0.7902959585189819
"Spark-ignition rotary or reciprocating internal-combustion piston engines, for machinery or equipment nesi",84079090,"Spark-ignition rotary or reciprocating internal-combustion piston engines, for machinery or equipment nesoi",0.7639281153678894
"Women's or girls' swimwear, not knitted or crocheted, of man-made fibers",62111210,"Women's or girls' swimwear, not knitted or crocheted, of man-made fibers",0.8876758813858032
"Women's or girls' bib and brace overalls, not knitted or crocheted, of artificial fibers",61046910,"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibers",0.8936724662780762
"Bars & rods, hot-rolled, of iron or n/alloy steel cont. under 0.25% carbon, under 14 mm diam., not tempered, treated or partly manufactured",72286060,"Alloy steel (o/than tool), bars and rods, further worked than hot-rolled, forged but not cold-formed",0.7486222982406616
"Footwear nesi, covering the ankle, uppers of which over 90% of surface area is rubber or plastics, with outer soles of rubber or plastics",64029150,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, designed as protection against liquids, chemicals, weather",0.8304385542869568
"Nonaromatic nonionic organic surface-active agents (other than soap), other than of fatty substances of animal or vegetable origin",34024290,"Non-ionic organic surface-active agents, other than fatty substances of animal, vegetable or microbial origin, other than aromatic / modified aromatic",0.714169442653656
Supported catalysts other than with nickel or precious metal or their compounds as the active substance,38151900,Supported catalysts other than with nickel or precious metal or their compounds as the active substance,0.9134111404418945
"Other wrist watches, battery powered, with opto-electronic display only",91029120,"Watches (excl. wrist watches) nesoi, electrically operated, with opto-electronic display only",0.7992531657218933
"Bars and rods nesi of silico-manganese steel, not cold-formed",72282010,"Alloy silico-manganese steel, bars and rods, not cold-formed, o/than hot-rolled and in irregularly wound coils",0.7363684177398682
Endless bands for machinery of copper wire other than fourdrinier wires,74198003,"Copper, Fourdrinier wires, for use in papermaking machines, w/94 or more wires to the lineal cm",0.6616268157958984
"Photographic paper (other than silver halide), paperboard and textiles, sensitized, unexposed, in rolls of a width exceeding 610 mm",37032060,"Photographic paper (not silver halide), paperbd & textiles for color photos, other than in rolls of a width > 610 mm, sensitized, unexposed",0.8117555379867554
Analog or hybrid automatic data processing machines,84713001,"Portable automatic data processing machines, not over 10 kg, consisting at least a central processing unit, keyboard and display",0.5950870513916016
"Prepared or preserved olives, nesi",20057097,"Olives, prepared or preserved otherwise than by vinegar, acetic acid or saline soln, not frozen, nesoi",0.7429941296577454
"Chemical derivatives of natural rubber, nesi, in primary forms",39139010,"Chemical derivatives of natural rubber, nesoi, in primary forms",0.8013126850128174
"Bars and rods, hot-rolled, in irregularly wound coils, of silico-manganese steel",72272000,"Alloy silico-manganese steel, bars and rods in irregularly wound coils, hot-rolled",0.8578943014144897
"Aromatic amino-alcohols, their ethers and esters, except those containing more than one oxygen function; salts thereof, nesi",29221909,"Aromatic amino-alcohols drugs, their ethers and esters, other than those containing > one kind of oxygen function; salts thereof; nesoi",0.8430182933807373
"Yellowfin tunas, frozen, excluding fillets, other meat portions, livers and roes",3034200,"Yellowfin tunas, frozen, excluding fillets, other meat portions, livers and roes",0.826200544834137
"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of wool or fine animal hair, sorted",63101010,"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of wool or fine animal hair, sorted",0.7911375761032104
"Wool, degreased, further processed, not shorn, not carded or combed",51012115,"Unimproved wool and other wool not finer than 40s, degreased, not further processed, shorn, not carded or combed, not for special uses",0.7361840605735779
"Hedge shears, two-handed pruning shears and similar two-handed shears, and parts thereof, of base metal",82016000,"Hedge shears, two-handed pruning shears and similar two-handed shears, and base metal parts thereof",0.8592605590820312
"Coniferous wood in the rough, whether or not stripped of bark or sapwood or roughly squared, not treated with preservatives",44031100,"Coniferous wood in the rough whether or not stripped of bark or sapwood, or roughly squared, treated with preservatives",0.8253886103630066
"Powders of pig iron, spiegeleisen, iron or steel, nesi",72052900,"Pig iron, spiegeleisen, and iron or steel (o/than alloy steel) powders",0.757861316204071
"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, of paper pulp",96190011,"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, of paper pulp",0.8056978583335876
"Watch cases, not of precious metal, of metal clad with precious metal or of base metal",91119040,"Parts of watch cases, of precious metal or of metal clad with precious metal",0.8616800308227539
"Woven fabrics of artificial staple fibers, under 85% of such fibers, mixed mainly w wool or fine animal hair, unbleached or bleached, nesi",55163310,"Woven fabrics of artificial staple fibers, < 85% of such fiber, mixed mainly/solely w/wool or fine animal hair, of dif. colored yarns, nesoi",0.7538087964057922
"Drilling, threading or tapping tools, and parts thereof, of base metal",82051000,"Drilling, threading or tapping tools, and base metal parts thereof",0.8704272508621216
Seamless oil well casing of alloy steel other than threaded or coupled,73042430,"Stainless steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",0.7567867040634155
"Men's or boys' ski-suits, not knitted or crocheted, water resistant, not containing 15% or more by weight of down, etc",62112015,"Men's or boys' ski-suits, not knitted or crocheted, water resistant, not containing 15% or more by weight of down, etc",0.8201631307601929
"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of styrene",39211100,"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of styrene",0.7752948999404907
Prepared oleoresins consisting essentially of nonvolatile components of the natural raw plant,33019010,Extracted oleoresins consisting essentially of nonvolatile components of the natural raw plant,0.8298723697662354
"Wire of refined copper, with a maximum cross-sectional dimension over 9.5 mm",74081130,"Refined copper, wire, w/maximum cross-sectional dimension over 9.5 mm",0.8209987878799438
"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",3027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",0.8357788324356079
Lead ores and concentrates,26070000,Lead ores and concentrates,0.7794715166091919
Machinery for liquefying air or other gas,84196050,"Machinery for liquefying air or gas, nesoi",0.7286906838417053
"Footwear nesi, with a protective metal toe-cap, with outer soles and uppers of rubber or plastics, valued over $6.50 but not over $12/pair",64029190,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, nesoi, valued over $12/pair",0.8215733170509338
Aromatic or modified aromatic pesticides of heterocyclic compounds with nitrogen hetero-atom(s) only cont. unfused pyrazole ring,29331923,Aromatic or modified aromatic pesticides containing an unfused pyrazole ring (whether or not hydrogenated) in the structure,0.7918100357055664
"Registers, account, order and receipt books, and similar articles, of paper or paperboard, nesi",48201040,"Registers, account, order and receipt books, and similar articles, of paper or paperboard, nesoi",0.7836149334907532
"Ceramic articles, nesi, of porcelain or china",69139050,"Ceramic (o/than porcelain, china or eartherware) ornamental articles, nesoi",0.7969298958778381
"Solvent dyes and preparations based thereon, nesi",32041925,Solvent dyes and preparations based thereon nesoi,0.7437573671340942
Aromatic or modified aromatic anionic organic surface-active agents (other than soap),34024190,"Cationic organic surface-active agents, other than aromatic or modified aromatic",0.8069230914115906
"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, unbleached, of number 69 or over, nesi",52083180,"Dyed plain weave fabrics of cotton, containing 85% or more cotton by weight, weighing not more than 100 g/m2, of number 69 or higher, nesoi",0.7643948793411255
"Polymers of ethylene, nesi, in primary forms, elastomeric",39019055,"Ethylene copolymers, in primary forms, other than elastomeric",0.8011883497238159
"Aromatic/modified aromatic psychotherapeutic agents, affecting the CNS, of heterocyclic compounds with nitrogen hetero-atom(s) only, nesi",29339961,"Aromatic/modified aromatic psychotherapeutic agents, affecting the CNS, of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",0.8820385336875916
Parts of seats of wood (other than those of heading 9402),94039100,"Parts of furniture (o/than seats or o/than of 9402), of wood",0.7313111424446106
"Articles of asphalt or of similar material, in rolls",68071000,"Articles of asphalt or of similar material, in rolls",0.8111448287963867
Copper waste and scrap,74040060,"Copper, waste and scrap containing 94% or more by weight of copper",0.7397640943527222
"Sanitary towels and tampons, diapers and diaper liners for babies and similar sanitary articles, of wadding of cotton",96190025,"Sanitary towels and tampons, diapers and diaper liners for babies & similar sanitary articles, of wadding of other textile materials, nesoi",0.8016432523727417
"Women's or girls' nightdresses and pajamas, not knitted or crocheted, of man-made fibers",62082200,"Women's or girls' nightdresses and pajamas, not knitted or crocheted, of man-made fibers",0.8612363934516907
"Accessories of machines of heading 8447 or of their auxiliary machinery, nesi",84485950,"Accessories of machines of heading 8447 or of their auxiliary machinery, nesoi",0.81558758020401
"Woven fabrics of artificial staple fibers, under 85% of such fibers, mixed mainly or solely with wool or fine animal hair, printed, nesi",59031025,"Textile fabrics nesoi,of man-made fibers,impregnated,coated,covered or laminated with polyvinyl chloride, n/o 70% by wt. rubber or plastics",0.7095025777816772
"Electric motors of an output of under 18.65 W, other than synchronous valued not over $4 each",85011040,"Electric motors of an output of under 18.65 W, other than synchronous valued not over $4 each",0.732312798500061
"Women's or girls' ensembles, knitted or crocheted, of wool or fine animal hair",61041950,"Women's or girls' suits, knitted or crocheted, of wool or fine animal hair",0.7484673261642456
Cab chassis of dumpers designed for off-highway use,87041010,"Mtr. vehicles for transport of goods, cab chassis for dumpers designed for off-highway use",0.6802072525024414
"Yarn of wool, colored, and cut into uniform lengths of not over 8 cm, containing less than 85% by weight of wool, put up for retail sale",51091020,"Yarn of wool, containing 85 percent or more by weight of wool, colored, cut into uniform lengths of not over 8 cm, put up for retail sale",0.7740203142166138
Spring-operated and weight-operated motors,84128010,Spring-operated and weight-operated motors,0.7499895095825195
"Rice semi-milled or wholly milled, whether or not polished or glazed, parboiled",10061000,Rice in the husk (paddy or rough),0.6618297696113586
"Unwrought aluminum alloys of uniform cross section throughout its length, least cross-sectional dimension is not over 9.5 mm, in coils",76012030,"Aluminum alloys, unwrought, in coils, w/uniform x-section throughout length & w/least cross-sectional dimension n/o 9.5 mm",0.8033795356750488
"Waterproof footwear covering the ankle but not the knee, nesi, with outer soles and uppers of rubber or plastics",64029150,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, designed as protection against liquids, chemicals, weather",0.7724359631538391
Parings and similar waste of raw hides or skins; glue stock nesi,5119920,Parings and similar waste of raw hides or skins; glue stock nesoi,0.7892242670059204
Toilet paper,48181000,Toilet paper,0.6971341371536255
"Electric sound or visual signaling apparatus, other than burlar or, fire alarms and indicator panels incorporating LCD's or LED's",85311000,Electric burglar or fire alarms and similar apparatus,0.6962579488754272
"Abaca (Manila hemp or Musa textilis Nee) fibers, processed but not spun; abaca tow, noils and waste (incl. yarn waste and garnetted stock)",53050000,"Coconut, abaca, ramie, other veg. fibers, nesoi, raw or processed, not spun; tow noils and their wastes (incl. yarn waste and garnetted stoc",0.6646444797515869
"Footwear nesi, covering the ankle, with outer soles and uppers of rubber or plastics, valued over $6.50 but not over $12/pair",64029170,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, nesoi, valued over $3 but n/o $6.50/pair",0.8645594120025635
"Flat-rolled products of heat-resisting steel, of a width of 600 mm or more, cold-rolled, less than 4.75 mm thick",72255070,"Alloy heat-resisting steel, width 600mm+, cold-rolled flat-rolled products, w/thickness less than 4.75 mm",0.8005229830741882
"Woven pile fabrics and chenille fabrics, other than fabrics of heading 5802 or 5806, of wool or fine animal hair",58011000,"Woven pile fabrics and chenille fabrics, other than fabrics of heading 5802 or 5806, of wool or fine animal hair",0.817058801651001
"Nonadhesive films, strips, sheets, noncellular, not combined with other materials, of other cellulose derivatives nesi, n/o 0.076 mm thick",39207910,"Nonadhesive films, strips, sheets, noncellular, not combined with other materials, of other cellulose derivatives nesoi, n/o 0.076 mm thick",0.8480334281921387
"Wrist watches nesi, automatic winding, 2-17 jewels, watch band not of textile material or base metal",91022130,"Wrist watches nesoi, automatic winding, 2-17 jewels, watch band of textile material or base metal",0.8232357501983643
"Nonadhesive plates, sheets, film, foil, strip, of noncellular plastics combined with man-made fibers, n/o 1.492 kg/sq m, n/o 70% plastics",39219025,"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with man-made fibers, over 1.492 kg/sq m",0.8655447959899902
"Watch movements, complete and assembled, nesi, measuring not over 15.2 mm, 8-17 jewels, valued not over $15 each",91029960,"Watches (excl. wrist watches) nesoi, not electrically operated, with 8-17 jewels in movement, movement valued over $15 each",0.8451009392738342
Oleic acid,38231200,Oleic acid,0.8024400472640991
"Quilted textile products in the piece, of one or more layers of textile materials assembled with padding, nesi, of wool or fine animal hair",58110040,"Quilted textile products in the piece (excluding embroidery), of one or more layers assembled with padding, of textile materials nesoi",0.7655149102210999
Bone black,38029010,Bone black,0.7168623208999634
"AC motors nesi, multi-phase, of an output exceeding 75 kW but under 149.2 kW",85015360,"AC motors, nesoi, multi-phase, 149.2 kW or more but not exceeding 150 kW",0.7680273652076721
Ballasts for discharge lamps or tubes,85041000,Ballasts for discharge lamps or tubes,0.79398512840271
"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with plastics, nesi, over 70% weight rubber or plastics",59031020,"Textile fabrics nesoi,of man-made fibers,impregnated, coated, covered or laminated with polyvinyl chloride, over 70% wt. rubber or plastics",0.7891296148300171
"Relays for switching, protecting or making connections to or in electrical circuits, for a voltage exceeding 60 but not exceeding 1,000 V",85364900,"Relays for switching, protecting or making connections to or in electrical circuits, for a voltage exceeding 60 but not exceeding 1,000 V",0.856114387512207
"Bovine and equine leather, without hair on, nesi, full grains and grain splits, parchment-dressed or prepared after tanning, not fancy",41071150,"Full grain unsplit upholstery leather of bovines (not buffalo) nesoi and equines, w/o hair on, prepared after tanning or crusting, not 4114",0.7584424018859863
"Phosphor copper, containing more than 15 percent by weight of phosphorus",28539010,"Phosphor copper containing more than 15% by weight of phosphorus, excluding ferrosphosphorus",0.8080856800079346
"Machine tools (including nonhydraulic presses) for working metal or metal carbides, nesi",84671150,"Tools for working in the hand, pneumatic, rotary type, other than suitable for metal working",0.7329316735267639
"Canoes, not of a type designed to be principally used with motor or sails",44219988,Canoe paddles of wood other than of bamboo,0.5900307297706604
"Flat-rolled products of stainless steel, of a width less than 600 mm, hot-rolled, 4.75 mm or more thick",72193500,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of less than 0.5 mm",0.710658073425293
"Tubes and pipes not used in drilling for oil or gas, of alloy steel, nesi, external diameter exceeds 406.4 mm",73042360,"Alloy (other than stainless) steel, seamless drill pipe, of a kind used in drilling for oil or gas",0.6844939589500427
Storage batteries nesi,85073080,"Nickel-cadmium storage batteries, other than of a kind used as the primary source of power for electric vehicles",0.738836407661438
"Industrial fatty alcohols, other than oleyl, derived from fatty substances of animal or vegetable origin",38237040,"Industrial fatty alcohols, other than oleyl, derived from fatty substances of animal or vegetable origin",0.8797844052314758
"Light-weight coated paper for graphic use, consisting of more than 10% fiber content obtained by a mechanical process, in rolls or sheets",48102210,"Light-weight coated paper for graphic use, > 10% fiber content obtained by mechanical/chemi- process, strip/roll ov 15 cm wide/sized sheets",0.802144467830658
