ProductDescription,ProductCode,Final Predicted HS Code,Final Confidence Level,F1_2digit,F1_4digit,F1_6digit
"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed",54075400,54075400,1.0,1,1,1
"Woven fabrics, containing 85% or more by weight of synthetic fibers, nesi, unbleached or bleached",55129100,55129100,0.9663066864013672,1,1,1
Woven or knitted fabric of asbestos,68124000,68129920,0.7089290618896484,1,1,0
"Wrist watches nesi, automatic winding, 2-17 jewels, watch band not of textile material or base metal",91022150,91022150,0.9828076362609864,1,1,1
"Wrist watches nesi, not battery powered, not auto winding,8-17 jewels, movement over $15 each, watch band not of textiles or base metal",91022950,91022945,0.9287675619125366,1,1,1
Wrought articles of titanium,81089030,81089060,0.7586565613746643,1,1,1
"Yarn containing 85% or more by weight of artificial staple fibers, singles, not put up for retail sale",55101100,55101100,0.9464268684387208,1,1,1
"Yarn containing 85% or more by weight of synthetic staple fibers nesi, singles, not put up for retail sale",55094100,55094100,0.9002512693405151,1,1,1
"Yarn of Angora rabbit hair, combed, not put up for retail sale",51082030,51082030,1.0000001192092896,1,1,1
"Yarn of Angora rabbit hair, containing 85 percent or more by weight of the Angora hair, put up for retail sale",51091040,51091040,0.9999998807907104,1,1,1
"Yarn of artificial staple fibers mixed mainly with synthetic staple fibers, singles, not put up for retail sale",55109020,55109020,0.9465025663375854,1,1,1
"Yarn of combed wool, containing 85 percent or more by weight of wool, not put up for retail sale",51071000,51071060,0.9370495080947876,1,1,1
"Yarn of wool, colored, and cut into uniform lengths of not over 8 cm, containing less than 85% by weight of wool, put up for retail sale",51099020,51099020,0.9999998211860656,1,1,1
"Yarn spun from silk waste, not put up for retail sale",50050000,50050000,1.0,1,1,1
"Zinc articles of a type used for household, table or kitchen use; zinc toilet and sanitary wares; parts of all the foregoing",79079030,79070010,0.9068710207939148,1,1,0
Zinc waste and scrap,79020000,79020000,0.9672615528106692,1,1,1
"o-, m-, p-Phenylenediamine, and diaminotolunes, and their derivatives, and salts thereof, nesi",29215150,29215150,0.9283834099769592,1,1,1
"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives, and salts thereof, described in additional U.S. note 3 to section VI",29215130,29215130,1.0,1,1,1
p-Nitrotoluene,29042010,29042010,1.000000238418579,1,1,1
