1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Crude petroleum (including reconstituted crude petroleum); topped crude petroleum; crude shale oil; and distillate and residual fuel oils (including blended fuel oils) derived from petroleum, sliale, or both, with or without additives: Testing under 25 degrees A.P.I.",27101911,"Distillate and residual fuel oil (including blends) derived from petroleum oils or oil of bituminous minerals, testing 25 degree A.P.I. or >",0.761917233467102
"Wood blinds, shutters, screens, and shades, all the foregoing with or without their hardware, Other",44219930,"Blinds, shutters, screens and shades of wood other than bamboo, with wooden frames having fixed louver boards or slats in the center",0.5726401805877686
"Woven fabrics, of wool: Other: Weighing not over 4 ounces per square yard with warp wholly of vegetable fibers: Other: Valued over $2 per pound",60059090,"Warp knit fabric (including made on galloon knit machine), not of wool/fine animal hair, cotton or manmade fiber, not of headings 6001-6004",0.674000084400177
"Woven or knit fabrics (except pile or tufted fabrics), of textile materials, coated or filled, not specially provided for: Other: Of man-made fibers",59032020,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with polyurethane, over 70% weight rubber or plastics",0.7022750377655029
"Motion-picture film in any form on which pictures, or sound and pictures, have been recorded, whether or not developed: Other",98170044,Motion picture films if defined as visual or auditory materials,0.6880120635032654
Cigars and cheroots: If cigars the product of the Philippines:  if Philippine articles: Other,24029000,"Cigars, cheroots and cigarillos and cigarettes of tobacco substitutes",0.6322571039199829
"Fibers of wool or hair processed in any manner beyond the washed, scoured, or carbonized condition (including tops), but not spun: Tops",61143010,"Tops, knitted or crocheted, of man-made fibers",0.7472786903381348
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For lead-bearing ores and materials provided for in part 1 of schedule 6: Canada",99990056,Imports of textile and apparel goods from Canada described in additional US note 5(a) to section XI,0.5820149779319763
"Generators, motors, motor-generators, converters (rotary or static), transformers, rectifiers and rectifying apparatus, and inductors; all the foregoing which are electrical goods, and parts thereof: Parts of motors of under 1/40 horsepower",84689050,"Parts for machinery, apparatus or appliances, not hand-directed or -controlled, used for soldering, brazing, welding or tempering",0.653895378112793
"Articles chiefly used in the household or elsewhere for preparing, serving, or storing food or beverages, or food or beverage ingredients; smokers' articles, household articles, and art and ornamental articles, all the foregoing not specially provided for: Glassware made of glass containing by weight over 24 percent lead laonoxide: Valued not over $1 each",70134150,"Glassware for table or kitchen purposes (o/than drinking glasses), of lead crystal, valued over $5 each",0.7366747856140137
Christmas ornaments of glass: Other: Valued over $7.50 per gross,95051010,"Arts. for Christmas festivities, ornaments of glass",0.6819025874137878
"Parts of any of the foregoing cameras, enlargers, and camera-enlargers: Containing a photographic lens valued over 50 percent of the value of the part",90021190,"Objective lenses and parts & access. thereof, for cameras, projectors, or photographic enlargers or reducers, except projection, nesoi",0.5934129357337952
"Romano made from cow's milk, Reggiano, Parmesan, Provoloni cheeses",4069041,"Romano, Reggiano, Parmesan, Provolone, and Provoletti cheese, nesoi, from cow's milk, subject to add. US note 21 to Ch. 4",0.7359024286270142
"Other furnishings, not ornamented: Of vegetable fibers: Curtains and drapes, including panels and valances: Pile or tufted construction: Of cotton: Other",63031921,"Curtains (including drapes),interior blinds and valances of textile materials other than of cotton or synthetic fibers, knitted or crocheted",0.7536609172821045
"Machinery for cleaning or drying bottles or other con- tainers; machinery for filling, closing, sealing, capsuling, or labelling bottles, cans, boxes, bags, or other containers; other packing or wrapping machinery; machinery for aerating beverages; dish washing machines; all the foregoing and parts thereof: Machines for packaging pipe tobacco; machines for wrapping candy; machines for wrapping cigarette packages; and combination candy cutting and wrapping machines; all the foregoing and parts thereof",84223091,"Machinery for filling,closing,sealing, capsuling or labeling bottles,cans, boxes or other containers;machinery for aerating beverages; nesoi",0.697234570980072
Photographic dry plates,37019930,"Photographic dry plates, nesoi, sensitized, unexposed, of any material other than paper, paperboard or textiles",0.6582122445106506
"Razors and non-electric shavers, blades and cutting heads therefor and for electric shavers, and other parts: Razors other than safety razors, and parts therefor: Valued not over $3 per dozen",85109020,"Parts of shavers with self-contained electric motor, other than blades and cutting heads",0.7744132280349731
"Gear boxes and other speed changers with fixed, multiple, or variable ratios; pulleys, pillow blocks, and shaft couplings; torque converters; chain sprockets; clutches; and universal joints; all the foregoing and parts thereof (except parts of motor vehicles, aircraft, and bicycles): Gear boxes and other speed changers, and parts thereof: Other speed changers",84839050,"Parts of gearing, gear boxes and other speed changers",0.5912396907806396
"Articles chiefly used for preparing, serving, or storing food or beverages, or food or beverage ingredients: Of fine-grained earthenware (except articles provided for items 533.14 and 533.16) or of fine-grained stoneware: Available in specified sets: In any pattern for which the aggregate value of the articles listed in headnote 2(b) of this subpart is not over $3.30",70134940,"Glassware for table or kitchen purposes (o/than drinking glasses), nesoi, cut or engraved, valued over $5 each",0.5944573283195496
Salts of organic acids (con.): All other salts of organic acids,29151200,Salts of formic acid,0.5638684034347534
"Clock movements, assembled, without dials or hands. or with dials or hands whether or not assembled thereon: Other clock movements: Valued not over $1.10 each",91109020,"Complete clock movements, unassembled or partly assembled (movement sets)",0.6297156810760498
"Netting, in the piece, made on a lace, net, or knitting machine, whether or not ornamented: Not ornamented: Other: Made on a bobbinet machine, of cotton, and having not over 224 holes per square inch",56081920,"Knotted netting of twine, cordage or rope (excluding fish netting or made-up fishing nets) of man-made textile materials",0.6581696271896362
"Safety pins (provided for in item 745.56, part 7A,
 schedule 7)",73194020,"Iron or steel, safety pins",0.7040964961051941
"Other cheeses, and substitutes for cheese: Cheese made from sheep's milk: In original loaves and suitable for grating",4069057,"Pecorino cheese, from sheep's milk, in original loaves, not suitable for grating",0.7346537113189697
Aromatic or odoriferous substances containing no alcohol or not over 10 percent alcohol by weight: Not artificial mixtures (other than substances admixed with alcohol): Hydroxycitronellal,29124955,Hydroxycitronellal,0.7418460249900818
"Other handkerchiefs, not ornamented: Of cotton: Not hemmed: Not fancy or figured and not colored: Over 70s average yarn number",62139010,"Handkerchiefs, not knitted or crocheted, of man-made fibers",0.7498613595962524
"Other furnishings, not ornamented (con.): Of vegetable fibers (con.): Other: Of cotton: Other: Other",63049200,"Furnishing articles (excluding those of heading 9404 and other than bedspreads) not knitted or crocheted, of cotton",0.6190142035484314
"Upon the request of the Department of State, articles which are the property of a foreign government or of a public international organization: Printed matter, not containing advertising matter, for free distribution",98090080,"On req. of Dept. of State,  property of a foreign govt or public intl. org.: printed matter, not containing advertising, for free distrib.",0.726607084274292
Lactones: Other,29322020,Aromatic drugs of lactones,0.7084630131721497
"Bags, baskets, boxes, and cases, all the foregoing, not specially provided for, of leather",42029190,"Cases, bags and containers nesoi, other than golf bags, with outer surface of leather, of composition leather",0.700436532497406
Barium compounds: Nitrate,28273945,Barium chloride,0.7137134075164795
"Articles, including terrazo, of concrete with or without reinforcement: Other, not specially provided for: Articles of tiles described in item 511.31",68101950,"Tiles, flagstones, and similar articles, nesoi, of cement, concrete or artificial stone, whether or not reinforced",0.7262792587280273
"Watch movements, assembled, etc. (con.): Not adjusted, etc. (con.): Having over 7 but not over 17 jewels: Over 0.6 but not over 0.8 inch in width (item 716.31)",91089090,"Watch movements, complete and assembled, not electrically operated or automatic winding, measuring 33.8 mm or less, over 17 jewels",0.6738341450691223
"Pipes and tubes and blanks therefor, pipe and tube fittings, all the foregoing of tin",80070040,"Tin, tubes or pipes and fittings for tubes or pipes",0.7664389610290527
"Fish, salted or pickled, whether or not whole, but not otherwise prepared or preserved, and not in airtight containers: Mackarel: In bulk or in immediate containers weighing with their contents over 15 pounds each",3056930,"Mackerel, in brine or salted but not dried or smoked, other than in immediate containers weighing with their contents 6.8 kg or less each",0.729336678981781
"Fatty substances, not sulfonated or sulfated, and not specially provided for: Fatty acids: Of animal (including marine animal) origin: Oleic acid",28070000,Sulfuric acid; oleum,0.7045407295227051
Photographic light meters,90275010,Exposure meters,0.5963560342788696
Vitamins: Synthetic,29362100,"Vitamins A and their derivatives, unmixed, natural or synthesized",0.6002169251441956
Wind musical instruments: Organs: Other,92059012,"Keyboard musical instruments, o/than w/elect. sound or ampl., pipe organs",0.7477665543556213
"Medical, dental, surgical and veterinary instruments, etc. (con.): Other: Bougies, catheters, drains, and sondes,and parts thereof",90183900,"Catheters, cannulae and the like nesoi, used in medical, surgical, dental or veterinary sciences, and parts and accessories thereof",0.6057454347610474
"Tungsten, unwrought and wrought; tungsten waste and scrap: Unwrought: Other than alloys: Other",81019400,"Tungsten, unwrought (including bars and rods obtained simply by sintering)",0.680565357208252
Sodium compounds (con.): Vanadate,28341010,Sodium nitrite,0.6097588539123535
"Woven or knit fabrics (except pile or tufted fabrics), of textile materials, coated or filled, not specially provided for: Tracing cloth",54082100,"Woven fabrics, containing 85 percent or more by weight of artificial filament or strip or the like, unbleached or bleached",0.6423054933547974
"Columbium, unwrought and wrought; columbium waste and scrap: Unwrought, alloys",81129240,"Niobium (columbium), unwrought; niobium powders",0.7484076023101807
"Pork, prepared or preserved (except sausages):  Boned and cooked and packed in airtight containers",16024240,"Prepared or preserved pork shoulders and cuts thereof, other than boned and cooked and packed in airtight containers",0.7280519008636475
"Other handkerchiefs, not ornamented: Of cotton: Not hemmed: Not fancy or figured and not colored: Not over 50s average yarn number",62132010,"Handkerchiefs, not knitted or crocheted, of cotton, hemmed, not containing lace or embroidery",0.7633213996887207
"Articles not specially provided for, of unspun fibrous vegetable materials: Of one or more of the materials bamboo, rattan, willow, or chip",46029000,"Basketwork, wickerwork and other articles made directly from plaiting materials or from articles of heading 4601, nesoi; loofah articles",0.6481457948684692
Lawn mowers and parts thereof,84339010,"Parts of mowers for lawns, parks or sports grounds",0.7181651592254639
"Leather apparel belts, with or without buckles (except buckles classifiable in part 6A of this schedule)",42033000,"Belts and bandoliers with or without buckles, of leather or of composition leather",0.7532617449760437
Printing machinery: Textile printing machinery,84431920,Textile printing machinery,0.7998915314674377
"Footwear, of leather (except footwear with uppers of fibers): Welt footwear: Valued over $2 but not over $6.80 per pair",64039130,"Footwear w/outer soles of rubber/plastics/composition leather & uppers of leather, covering the ankle, welt",0.6685804128646851
"Fruit juices, including mixed fruit juices, concentrated, not concentrated, whether or not sweetened: Not mixed and not containing over 1.0 percent of ethyl alcohol by volume: Pineapple: Other",20094140,"Pineapple juice, of a Brix value not exceeding 20, concentrated (in degree of concentration greater than 3.5), unfermented",0.6856646537780762
Rosemary: Crude or not manufactured,15159021,"Nut oils, whether or not refined, not chemically modified",0.47876042127609253
"Centrifuges; filtering and purifying machinery and apparatus (other than filter funnels, milk strainers, and similar articles), for liquids or gases; all the foregoing and parts thereof: Other",84219901,Parts for filtering or purifying machinery or apparatus for liquids or gases,0.6998931169509888
"Articles to be repaired, altered, or processed (including processes which result in articles manufactured or produced in the United States)",98130005,"Articles to be repaired, altered or processed (including processes which result in articles manufactured or produced in the United States)",0.7043939828872681
"Other furnishings, not ornamented (con.):  Of wool: Other",51012940,"Wool, excl. unimproved, finer than 46s, degreased, not further processed, not shorn, not carded or combed, not for special uses",0.5909286141395569
"Products suitable for medicinal use, and drugs: Obtained, derived, or manufactured in whole or  in part from any product provided for in subpart  A or B of this part: Products suitable for medicinal use: Acetanllide",29242910,"Acetanilide; N-acetylsulfanilyl chloride; aspartame; and 2-methoxy-5-acetamino-N,N-bis(2-acetoxyethyl)aniline",0.5992318391799927
"Corset lacings, footwear lacings, or similar lacings, of textile materials: Other: Of vegetable fibers",63079050,"Corset lacings, footwear lacings or similar lacings of textile materials",0.8951960802078247
"Butter, and fresh or sour cream containing over 45 percent of butterfat: When entered during the period from July 16 to October 31, inclusive, in any year: Other: If product of Cuba",4039045,"Sour cream, dried, n/o 6% by wt. butterfat, not subject to gen nte 15 or add. US note 12 to Ch. 4",0.5961182117462158
"Taps, cocks, valves, and similar devices, however operated, used to control the flow of liquids, gases or solids, all the foregoing and parts thereof: Hand-operated and check: Of copper",84818010,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of copper, nesoi",0.7287607789039612
Antifriction balls and rollers,84828000,"Ball or roller bearings nesoi, including combined ball/roller bearings",0.6138362884521484
"Bean cake, bean stick, miso, and similar products",20089991,"Bean cake, bean stick, miso, other fruit, nuts and other edible parts of plans, prepared or preserved",0.6629178524017334
"Melons, fresh, or prepared or preserved: Fresh: Cantaloupes:If entered during the period from August 1 to September 15, inclusive: If products of Cuba",8071920,"Cantaloupes, fresh, if entered during the periods from January 1 through July 31 or September 16 to December 31, inclusive",0.6930006742477417
"Non-mechanical saws, blades for mechanical or non-mechanical saws (including blades in continuous lengths), and metal teeth or cutting segments and other metal parts of such saws and blades: Non-mechanical saws",82082000,"Knives and cutting blades for wood working machines or mechanical appliances, and base metal parts thereof",0.6668146848678589
"Garters, garter belts, and suspenders, of textile materials, or of such materials and rubber or plastics: Of vegetable fibers or of such fibers and rubber or plastics",61046920,"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of artificial fibers",0.6533944606781006
"Drainage tools, scoops, shovels, spades, picks, mattocks, hoes, rakes, and forks; axes, adzes, hatchets, machetes, and similar hewing tools; scythes, sickles, grass hooks, corn knives, hay knives, hedge and grass shears, pruning shears and sheep shears; all the foregoing which are hand tools, and metal parts thereof: Forks, and parts thereof: Agricultural or horticultural forks, and parts thereof (except hay and manure forks)",82014060,"Axes, bill hooks and similar hewing tools (o/than machetes), and base metal parts thereof",0.7425850629806519
"Cloth, gauze, fabric, screen, etc. (con.): Cut to shape: Of copper",74182050,"Copper (o/than brass), sanitary ware and parts thereof",0.615962028503418
"Natural mineral fluxes: Crushed (otherwise than merely to facilitate shipment to the United States), ground, or pulverized: Nepheline syenite",25293000,Leucite; nepheline and nepheline syenite,0.5730080604553223
"Natural gas, methane, ethane, propane, butane, and 
mixtures thereof",27050000,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases or other gaseous hydrocarbons",0.6561832427978516
"Glass (including blown or drawn glass, but excluding cast or rolled glass and excluding pressed or molded glass) (whether or not containing wire netting), in rectangles, not ground, not polished and not otherwise processed, weighing over 4 oz. per sq. ft., provided for in items 542.11-.98, inclusive, of part 3B of schedule 5: Ordinary glass: Weighing over 12 oz. but not over 16 oz. per sq. ft.: Measuring over 40 but not over 60 united inches (item 542.23)",70060020,"Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed",0.5878716707229614
"Base metal, in leaf: Copper, in leaf: Other: Leaves over 30.25 square inches in area",74182050,"Copper (o/than brass), sanitary ware and parts thereof",0.5672131776809692
"Bricks, blocks, tiles, slabs, squares, and other arti- cles, all the foregoing, of pressed or molded glass, chiefly used in building",70169010,"Paving blocks, slabs, bricks, squares, tiles & other arts. of pressed or molded glass, for building or construction purposes",0.8310921788215637
"Other underwear, not ornamented: Of vegetable fibers: Knit: Valued over $4 per pound",61082290,"Women's or girls' briefs and panties (other than disposable), of man-made fibers, knitted or crocheted",0.6228229403495789
"Medical, dental, surgical and veterinary instruments, etc. (con.): Other: Syringes, including hypodermic syringes, and parts thereof (except needles)",90183100,"Syringes, with or without their needles; parts and accessories thereof",0.7148486375808716
"Waste and advanced waste, of cotton, and fibers of cotton processed but not spun: 1/ : Waste, not advanced: Other: Having a staple length 1-1/8 inches or more",52010022,"Cotton, not carded or combed, staple length of 28.575 mm or more but under 34.925 mm, described in gen. note 15",0.7027382850646973
Dried Milk and Cream: Other: Containing over 35 percent of butterfat,4021010,"Milk & cream in powder granules/other solid forms fat content by weight not exceeding 1.5% whether/not sweetened, described in addl note 7",0.6643767356872559
"Fruit pastes and fruit pulps: Cashew apple, mamey colorado ,papaya, sapodilla, soursop and sweetsop: If product of Cuba",20089923,"Cashew apples, mameyes colorados, sapodillas, soursops and sweetsops, otherwise prepared or preserved, nesoi",0.6338836550712585
"Pigments (except pigments, in dry form, described in the foregoing provisions of this subpart): Containing iron: Iron oxides and iron hydroxides: Natural: Ochers",32041760,"Pigments and preparations based thereon, products described in add'l U.S. note 3 to section VI, nesoi",0.5076688528060913
"Mufflers, scarves, shawls, and veils, all the foregoing of textile materials: Other articles, not ornamented: Of wool: Knit: For infants' wear",62144000,"Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of artificial fibers",0.7719293832778931
Bicycles: Having both wheels over 19 inches but not over 25 inches in diameter: Valued not over $10 each,87120035,"Bicycles, not motorized, w/both wheels o/63.5 cm in diam., weighing 16.3 kg or more, and/or for use w/tires w/x-sect. diam. o/4.13 cm",0.7266599535942078
"Optical measuring or checking inatruments and appliances not provided for elsewhere in subpart C, D, or F of this part, and parts thereof: Other",90314990,"Other optical measuring or checking instruments, appliances and machines, nesoi",0.6998679041862488
"Mushrooms, fresh, or dried, otherwise prepared or preserved: Truffles, fresh, or dried, or otherwise prepared or preserved",7123420,Dried (other than air dried or sun dried) shitake mushrooms,0.6641418933868408
Lead waste and scrap 1/,85491280,"Waste/scrap of batteries/accumulators; spent batteries/accumulators (o/t lead-acid), cont. lead/cadmium/mercury, not for the recovery of lead",0.6964371800422668
"Alkaloids and their esters, ethers, salts, and other compounds: Caffeine and its compounds: Other",29398000,"Other alkaloids, natural or reproduced by synthesis and their salts, ethers, esters & other derivatives, nesoi",0.6603041887283325
"Tungsten, unwrought and wrought; tungsten waste and scrap: Wrought",81019700,Tungsten waste and scrap,0.741834282875061
"Other edible nuts, shelled or not shelled, blanched or  otherwise prepared or preserved: Shelled , blanched, or otherwise prepared: Brazil nuts",8012200,"Brazil nuts, fresh or dried, shelled",0.7932020425796509
"Vat blue 1 (synthetic indigo), ""Colour Index No. 73000""",32041510,"Vat blue 1 (synthetic indigo) dye, Colour Index No. 73000 and preparations based thereon",0.8629708290100098
Cordage: Of vegetable fibers: Of hard (leaf) fibers: Not of stranded construction: Binder twine and baler twine,56075035,"Twine nesoi, cordage, rope and cables of synthetic fibers, other than of polyethylene or polypropylene, not braided or plaited",0.6653015613555908
"Sound recordings, and magnetic recordings, not provided for in the foregoing provisions of this subpart: Recorded on wire",85198141,"Other sound recording and reproducing apparatus using magnetic tape, optical media, or semiconductor media",0.7177495956420898
"Mixtures in whole or in part of any of the products
provided for in this subpart",38271200,Mixtures containing HBFCs,0.550145149230957
"Alcohols, polyhydric (including glycols, polyglycols, diols, and polyols), and esters, ethers, and ether-esters and substituted derivatives of any of the foregoing: Glycerine: Refined",15200000,"Glycerol, crude; glycerol waters and glycerol lyes",0.6465740203857422
Articles imported by or for the account of any person arriving in the United States who is a returning resident thereof: All personal and household effects taken abroad by him or for his account,98040075,"For person arriving in the U.S., returning resident, etc.: article imported to replace like art. previously exempted  under 9804.00.70, etc.",0.677365779876709
Stereotype-matrix board or mat,42022920,"Handbags w. or w/o shld. strap or w/o handle of mat. (o/t leather, shtng. of plas., tex. mat., vul. fib. or paperbd.), paper cov., of wood",0.5500646829605103
"Gloves of leather except gloves in item 705.35: Seamed: Women's or children's, not lined: Seamed wholly or in part by hand: Valued over $20 per dozen pairs: Over 12 inches in length",42032930,"Men's gloves, mittens and mitts of leather or composition leather, nesoi, seamed",0.6581552624702454
"Forks, spoons, and ladles, all the foregoing which are kitchen or table ware, with or without their handles: Forks: With their handles: Other: Other",82151000,"Sets of assted. base metal spoons, forks, ladles, etc. & similar kitchen or tableware, w/at least one article plated w/prec. metal",0.581119954586029
"Cigarette paper, cut to size or shape, cigarette books, and cigarette bookcovers",48131000,Cigarette paper in the form of booklets or tubes,0.7278934717178345
"Beet pulp, dried",23032000,"Beet-pulp, bagasse and other waste of sugar manufacture",0.7035627365112305
"Other precious and semiprecious stones, and articles not specially provided for, of such stones: Of precious stones",71031020,"Precious stones (o/than diamonds) & semiprecious stones, unworked",0.7545310258865356
"Other handkerchiefs, not ornamented: Other",62132010,"Handkerchiefs, not knitted or crocheted, of cotton, hemmed, not containing lace or embroidery",0.7419885993003845
Iron or steel waste and scrap: Tin plate waste or scrap,72043000,Tinned iron or steel waste and scrap,0.7539865970611572
"Glass (whether or not containing wire netting), etc. (con.): Other, including blown or drawn glass, but excluding pressed or molded glass: Ordinary glass: Weighing over 4 oz. but not over 12oz. per sq. ft.: Measuring not over 40 united inches",70060020,"Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed",0.5875259637832642
"Plaques and figurines, of rubber or plastics",39264000,"Statuettes and other ornamental articles, of plastics",0.6105637550354004
Dials and parts thereof: Other,85229058,"Other parts of telephone answering machines, other than printed circuit assemblies",0.6265497803688049
"Whenever, in the respective 12-month period specified below, the aggregate quantity specified below for one of the numbered classes of articles or for the product of a specified country or area within such numbered class has been entered, no article in such class or the product of such country or area may be entered during the remainder of such period: Cotton, not carded, not combed, and not otherwise processed, the product of any country or area  including the United States: Having a staple length 1-1/8 inches or more but under 1-3/8 inches, entered during the 12-month period beginning August 1 in any year: Harsh or rough cotton (except cotton of perished staple, grabbots, and cotton pickings), white in color and having a staple length of 1-5/32 inches or more",99035212,"Upland cotton, w/in specified quant. limitations, within Special Cotton Import Quota Ann. No. 12 for 180-day period",0.7853270769119263
Aromatic or odoriferous substances containing no alcohol or not over 10 percent alcohol by weight: Not artificial mixtures (other than substances admixed with alcohol): Heliotropin,29329300,Piperonal (heliotropin),0.5389517545700073
Cryolite or kryolith,25309010,Natural cryolite; natural chiolite,0.6843345165252686
Cordage: Of vegetable fibers: Of hard (leaf) fibers: Of coir:  Of stranded construction,56075040,"Twine, cordage, rope and cables of synthetic fibers, other than of polyethylene or polypropylene, nesoi",0.6127278208732605
Aldehydes: Furfural,29321300,Furfuryl alcohol and tetrahydrofurfuryl alcohol,0.6095088720321655
Live animals other than birds: Cattle: Weighing under 200 pounds each: Other,1029000,"Live bovine animals, other than cattle and buffalo",0.7276341319084167
"Anchors, grapnels, and parts thereof, all the foregoing of iron or steel",73160000,"Iron or steel, anchors, grapnels and parts thereof",0.878896951675415
"Baskets and bags, of unspun fibrous vegetable materials, whether lined or not lined: Other",46021918,"Baskets and bags of vegetable material, neosi",0.7145450711250305
"Pistols, revolvers, rifles, shotguns, and combination shotguns and rifles, all the foregoing which are firearms designed to fire shot, pellets, or bullets (except firearms provided for in item 730.10): Combination of shotguns and rifles: Valued not over $5 each",93032000,"Shotguns (incl. comb. shotgun-rifles), for sport, hunting or target-shooting",0.705737292766571
"Papers, not impregnated, etc. (con.): Other, not specially provided for: Weighing over 18 pounds per ream: Wrapping paper: Sulphite",48043140,"Uncoated, unbleached kraft wrapping paper in rolls or sheets, weighing 150 g/m2 or less",0.698074221611023
"Lumber, rough, dressed, or worked (including softwood flooring classifiable as lumber, but not including siding, molding, and hardwood flooring): Softwood: Parana pine (Araucaria angustifolia)",44123910,"Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, face ply of Parana pine, not or clear surface covered",0.6335707902908325
"Glass (including cast, rolled, drawn, or blown glass, whether or not containing wire netting or surface ground or polished), cut to other than rectangular shape (except glass provided for in item 541.01), and glass (including cast, rolled, drawn, or blown glass, whether or not containing wire netting or surface ground or polished), whether in rectangles or cut to other than rectangular shape, subjected to bending, curving, beveling, edging, notching, drilling, chipping, sanding, embossing, engraving, etching, coating, staining, enamelling, painting, decorating, or any combination thereof, all the foregoing glass, whether or not such cutting or processing dedicates the glass to a specific use, but not including any article hereinafter described in this subpart or described in subpart A or C of this part: Other: Glass measuring over 15/32 inch in thickness",70169050,"Leaded glass windows & the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms",0.6388487219810486
"Pistols, revolvers, rifles, shotguns, and combination shotguns and rifles, all the foregoing which are firearms designed to fire shot, pellets, or bullets (except firearms provided for in item 730.10): Rifles: Valued over $10 but not over $25 each",93033080,"Rifles (o/than muzzle-loading), for sport, hunting or target-shooting rifles, valued at $25 and under or o/$50 each",0.7244733572006226
Ammonium compounds (con.): Sulfate,31022100,Ammonium sulfate,0.7598147988319397
Fruit pastes and fruit pulps: Guava: If product of Cuba,20079950,"Guava and mango pastes and purees, being cooked preparations",0.7185394763946533
Blasting caps: Containing over 1 gram of explosive each,36034000,Detonating caps,0.5733382105827332
"Silver (including platinum- or gold-plated silverbut not rolled silver), unwrought (except bullion, dore, and precipitates) or semimanufactured: Gold-plated",71069250,"Silver (including silver plated with gold or platinum), in semimanufactured form, nesoi",0.6722493171691895
"Vegetables (whether or not reduced in size), etc. (con): Tomatoes: Paste and Sauce",20021000,"Tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",0.6499191522598267
Marine-animal oils: Fish oils other than liver oils: Menhaden,15041040,"Fish-liver oils and their fractions, other than cod-liver oil and its fractions",0.6191580295562744
"Railroad and railway rolling stock: Workshops, cranes, and other service vehicles",86071200,"Parts of railway/tramway locomotives/rolling stock, truck assemblies for other than self-propelled vehicles",0.6971834301948547
"Lace or net bedding, whether or not ornamented, and other bedding, ornamented: Of vegetable fibers: Other",63022210,"Bed linen, not knitted or crocheted, printed, of manmade fibers, containing embroidery, lace, braid, etc or applique work",0.6622366905212402
Unwrought copper: Other,74071050,"Refined copper, bars and rods",0.6371383666992188
Other starches: Other,11081900,"Starches other than wheat, corn (maize), potato or cassava (manioc) starches",0.6740174293518066
Cigar and cigarette holders: Other,96140094,Cigar or cigarette holders of metal; parts of metal for smoking pipes & bowls or for  cigar or cigarette holders,0.7861696481704712
"Lace or net underwear, whether or not ornamented, and
other underwear, ornamented",61082100,"Women's or girls' briefs and panties, knitted or crocheted, of cotton",0.6917147040367126
"Coal tar, crude (including crude blast-furnace tar, crude oil-gas tar, and crude water-gas tar), and organic chemical products found naturally in coal tar, whether produced or obtained from coal tar or other source: Cumene",38249921,"Mixtures consisting wholly of substances found naturally in coal tar, whether obtained from coal tar or other source",0.690723717212677
"Bars, plates, sheets, and strips, all the foregoing which are wrought, of copper, whether or not cut, pressed, or stamped to nonroctangular shapes: Not cut, pressed, or stamped to nonrectangular shape: Copper, other than alloys of copper: Other: Bars and sheets, and strips in coils",74099090,"Copper alloys (o/than brass/bronze/cupro-nickel/nickel silver), plates, sheets & strip, w/thick. o/0.15mm but less th/5mm & width less 500mm",0.6848195791244507
Live animals other than birds: Horses and mules: Other: Horses: Valued not over $150 per head,1012900,Live horses other than purebred breeding horses,0.6641298532485962
"Nonelastic braids and other nonelastic braided materials suitable for making or ornamenting headwear: Of abaca, of ramie, of unspun fibrous vegetable materials, of real horsehair, of paper, or of any combination thereof: Not in substantial part of man-made fibers: Bleached or colored",58081050,"Braids in the piece, suitable for making or ornamenting headwear, of textile materials other than cotton or man-made fibers",0.7297364473342896
Ammonium compounds: Nitrate,31023000,"Ammonium nitrate, whether or not in aqueous solution",0.6433582305908203
"Vegetables, fresh, chilled, or frozen (but not reduced in size nor otherwise prepared or preserved): Cowpeas: Black eye",7082020,"Cowpeas (other than black-eye peas), fresh or chilled, shelled or unshelled",0.8758988380432129
Ceramic tiles: Floor and wall tiles: Other: Other,69049000,"Ceramic flooring blocks, support or filler tiles and the like (other than bricks)",0.7187805771827698
"Vegetables (whether or not reduced in size), packed in salt, in brine, pickled, or otherwise prepared or preserved (except vegetables in subpart B of this part): Onions: Packed in salt, in brine, or pickled",20019034,"Onions, prepared or preserved by vinegar or acetic acid",0.7205278873443604
"Leather, in the rough, partly finished, or finished: Other: Calf and kip: Other: Fancy",41142040,"Patent laminated leather or metallized leather, of calf or kip",0.6698734164237976
"Tires and tubes for tires of rubber or plastics: Tires, other than pneumatic tires",40115000,"New pneumatic tires, of rubber, of a kind used on bicycles",0.7324892282485962
"Straw and other fibrous vegetable substances not specially provided for, crude or processed: Istle: Processed",14049030,Istle of a kind used primarily in brooms or brushes,0.5295382738113403
